0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,ClinicalRecord
(0.3927915096282959+0.19004957377910614j),(0.15324769914150238+0.05045321211218834j),(0.39875808358192444-0.006984576117247343j),(0.15230777859687805+0.2999591827392578j),(-0.2359243780374527-0.36785465478897095j),(-0.07680526375770569+0.3033939301967621j),(0.20674459636211395+0.3851074278354645j),(-0.054489053785800934+0.12499167025089264j),(0.328834593296051-0.2713248133659363j),(-0.2810651361942291-0.1698322296142578j),(0.2846817672252655+0.12675295770168304j),(-0.140480637550354-0.1411563605070114j),(-0.273919939994812-0.18285799026489258j),(-0.09978629648685455+0.36517810821533203j),(-0.20890647172927856+0.3772391974925995j),(-0.30223268270492554-0.02093900553882122j),(0.16855651140213013-0.24999193847179413j),(0.4317125380039215+0.3317757844924927j),(-0.1637227088212967+0.2542872726917267j),(0.3837772011756897-0.32512974739074707j),(0.23339354991912842-0.3384069800376892j),(-0.19965021312236786+0.2402196228504181j),(0.2652381658554077-0.21735887229442596j),(0.17879769206047058+0.4047262668609619j),(-0.04678143560886383+0.07881686091423035j),(0.05392365902662277+0.11023588478565216j),(-0.07438694685697556-0.18922418355941772j),(-0.10036149621009827+0.32668831944465637j),(-0.282850980758667+0.4171750843524933j),(0.3977220952510834-0.2085963934659958j),(-0.22659790515899658+0.2927335202693939j),(-0.16035540401935577-0.11448092758655548j),(0.2140958309173584+0.08105816692113876j),(0.1775980144739151-0.2710128426551819j),(-0.01187278050929308-0.20373307168483734j),(0.2378845363855362+0.31287872791290283j),(0.22439227998256683-0.030358631163835526j),(-0.3498712480068207-0.117463618516922j),(-0.14224311709403992+0.03986652195453644j),(0.12486029416322708-0.21847416460514069j),(-0.06918322294950485-0.13986822962760925j),(0.4683029353618622-0.5431628823280334j),(-0.07848115265369415+0.10188323259353638j),(0.20445996522903442-0.33395493030548096j),(-0.24049751460552216-0.19540633261203766j),(-0.3694539964199066+0.006868175230920315j),(0.14349442720413208+0.3541480004787445j),(-0.39341971278190613+0.04677727445960045j),(-0.19110415875911713+0.3360251188278198j),(0.31937432289123535-0.22023917734622955j),2037410_Patient
(-0.3797719180583954+0.2879318594932556j),(0.23674196004867554-0.13917188346385956j),(0.0858893096446991-0.06158950924873352j),(0.23059514164924622+0.020372282713651657j),(0.08217184990644455-0.17140348255634308j),(0.24604830145835876-0.21931235492229462j),(0.07230375707149506+0.08489827811717987j),(-0.24929355084896088-0.1678696721792221j),(-0.10708470642566681-0.1628374606370926j),(-0.18849819898605347-0.03246191143989563j),(0.31980520486831665-0.12973077595233917j),(-0.2842769920825958+0.14206042885780334j),(-0.2585596740245819+0.2174862027168274j),(0.4322979748249054+0.280424565076828j),(0.0962698683142662-0.253805935382843j),(0.18559636175632477+0.3738827109336853j),(0.34835168719291687+0.08292564749717712j),(0.057108283042907715-0.33840638399124146j),(0.2844424843788147+0.05869032070040703j),(-0.1818794161081314+0.1557023823261261j),(-0.40641435980796814+0.13453784584999084j),(0.3284098207950592-0.16877487301826477j),(0.020013505592942238-0.31043246388435364j),(-0.15118412673473358-0.23329396545886993j),(-0.06481988728046417+0.2700420320034027j),(0.3038426637649536+0.1284427046775818j),(0.3178003132343292-0.1743653267621994j),(0.4308356046676636+0.3173145651817322j),(-0.22951306402683258+0.3485415577888489j),(-0.27329617738723755+0.06941331923007965j),(0.3303438425064087-0.34867769479751587j),(0.3077567517757416-0.13294723629951477j),(0.21907290816307068-0.3047102689743042j),(-0.2511233389377594+0.04907694458961487j),(0.24469484388828278+0.32838666439056396j),(-0.3695351481437683-0.25977861881256104j),(-0.2532874345779419+0.3599056899547577j),(-0.19332267343997955+0.12430717051029205j),(0.19054937362670898-0.2997225821018219j),(0.034279778599739075+0.19600871205329895j),(-0.07638061791658401+0.10687990486621857j),(0.29228711128234863+0.18120236694812775j),(-0.007082691416144371-0.3307756781578064j),(0.24815861880779266+0.02984846942126751j),(0.2968931198120117+0.3455396890640259j),(-0.055420245975255966+0.16412727534770966j),(0.18150591850280762-0.32381436228752136j),(0.29573702812194824+0.36263322830200195j),(-0.012454506009817123+0.31076526641845703j),(0.3900686502456665+0.0898563414812088j),204390_Patient
(0.3759855329990387-0.24821564555168152j),(0.16322419047355652-0.004276233725249767j),(0.2474527209997177+0.31604042649269104j),(0.36866891384124756-0.17226164042949677j),(-0.113508440554142+0.15200619399547577j),(-0.03157130628824234-0.10691022127866745j),(0.13462376594543457+0.1512603759765625j),(-0.0487290620803833-0.45728373527526855j),(0.24965116381645203-0.38914284110069275j),(-0.1853657364845276-0.24818740785121918j),(-0.31120777130126953+0.4666062593460083j),(0.3586968183517456-0.20870652794837952j),(0.19490398466587067-0.2762180268764496j),(-0.11596732586622238+0.44170448184013367j),(-0.3753698468208313-0.4318864345550537j),(0.2751404047012329+0.053519584238529205j),(-0.21560268104076385+0.18872474133968353j),(-0.38860177993774414+0.08187228441238403j),(-0.26585471630096436+0.009682578966021538j),(0.37652698159217834+0.17326484620571136j),(-0.17144565284252167+0.05653788149356842j),(0.2943621277809143-0.3294377624988556j),(0.3304239511489868+0.24988874793052673j),(-0.23221372067928314+0.13495999574661255j),(0.010655821301043034+0.06386222690343857j),(-0.0527053065598011+0.182549387216568j),(0.034370701760053635+0.29250016808509827j),(0.35199493169784546-0.18094384670257568j),(-0.37144073843955994-0.19605569541454315j),(-0.061292871832847595+0.26077112555503845j),(0.1129797026515007+0.06580831110477448j),(-0.32533738017082214+0.05454384535551071j),(0.1851501315832138+0.0690339133143425j),(0.25809288024902344+0.025068841874599457j),(0.20967669785022736+0.29427245259284973j),(-0.25340959429740906-0.3400941789150238j),(-0.3525819182395935+0.2622011601924896j),(0.15717115998268127+0.11251264810562134j),(-0.05145411565899849-0.41679611802101135j),(-0.3697217106819153+0.31026265025138855j),(-0.2448272705078125+0.036881644278764725j),(-0.12037315964698792-0.027369631454348564j),(0.09380711615085602+0.005991238169372082j),(0.2264520674943924+0.1830398440361023j),(0.3593103289604187+0.2711763083934784j),(-0.042254455387592316+0.4216642379760742j),(0.017419422045350075-0.11357783526182175j),(-0.4091182053089142+0.14449408650398254j),(-0.35135677456855774+0.3897044360637665j),(0.04215723276138306-0.08487962931394577j),204509_Patient
(0.42871642112731934-0.16657505929470062j),(-0.1687805950641632+0.0421178974211216j),(-0.21707424521446228+0.005366372410207987j),(0.18358111381530762+0.14140596985816956j),(-0.2662264108657837+0.059872131794691086j),(-0.30839967727661133+0.34692850708961487j),(0.3035394549369812+0.3120671212673187j),(0.02860412746667862+0.18429411947727203j),(-0.27609822154045105+0.10501229017972946j),(-0.2333650290966034-0.31769198179244995j),(0.3590192496776581+0.08718954771757126j),(-0.075648732483387-0.3271692991256714j),(0.23485134541988373+0.29390883445739746j),(-0.2742915749549866+0.4785352051258087j),(0.21119040250778198+0.22808267176151276j),(-0.13835060596466064+0.21979868412017822j),(-0.1987275779247284-0.015172251500189304j),(-0.08999121934175491-0.30037862062454224j),(-0.22972340881824493+0.23463213443756104j),(0.14807644486427307-0.3780762553215027j),(-0.13715456426143646+0.33493268489837646j),(0.245808944106102+0.2586628496646881j),(0.04132770746946335+0.048982664942741394j),(0.38953498005867004+0.04160033166408539j),(-0.3522906005382538-0.07147613912820816j),(0.09628160297870636+0.14686793088912964j),(-0.18060649931430817+0.21153922379016876j),(-0.05615029111504555+0.24588878452777863j),(-0.4560178220272064-0.001155850593931973j),(0.37224555015563965-0.2767386734485626j),(-0.26354655623435974-0.21531252562999725j),(0.2618955969810486+0.046082861721515656j),(0.2523607313632965+0.09473542869091034j),(0.10634070634841919+0.11977650225162506j),(-0.09475549310445786+0.2992425560951233j),(-0.3153732717037201+0.1723075658082962j),(0.23087018728256226+0.3080213963985443j),(-0.4140142798423767+0.3442642390727997j),(-0.0036201647017151117-0.3727151155471802j),(0.2102685421705246+0.3019811809062958j),(-0.2620960474014282+0.23539035022258759j),(0.25737854838371277-0.045149125158786774j),(-0.06462965160608292+0.3567800223827362j),(0.2859889268875122+0.08045287430286407j),(0.2056300938129425-0.07290992885828018j),(0.28253400325775146-0.3059636652469635j),(-0.002477045636624098-0.303936243057251j),(0.11691313236951828-0.06469611823558807j),(-0.2937026023864746-0.2826642692089081j),(-0.17150980234146118+0.20086339116096497j),2045733_Patient
(-0.0573003850877285+0.22385431826114655j),(-0.38675108551979065-0.17629852890968323j),(0.2645708918571472+0.4370635449886322j),(0.1699552834033966-0.13770803809165955j),(0.27727797627449036-0.12369969487190247j),(-0.11694183200597763+0.4011135399341583j),(0.1442582756280899+0.28472229838371277j),(0.16313157975673676+0.024747679010033607j),(0.15733702480793-0.3617967963218689j),(0.038334984332323074+0.15901915729045868j),(0.01408738549798727-0.17350861430168152j),(-0.18795464932918549-0.3042285442352295j),(-0.3734189569950104+0.2777407467365265j),(0.2806434631347656+0.04867798835039139j),(0.030476469546556473+0.3470798432826996j),(-0.10859694331884384+0.158412367105484j),(0.3450382351875305-0.07673860341310501j),(0.38002651929855347-0.08210498094558716j),(-0.03208589181303978-0.20741720497608185j),(-0.12159962207078934+0.043214309960603714j),(0.018466908484697342+0.24531345069408417j),(0.1480003148317337-0.0398457832634449j),(0.09381464868783951+0.1652236133813858j),(-0.00982841569930315+0.2421320527791977j),(-0.2086065411567688-0.26410800218582153j),(0.20264233648777008+0.02274525724351406j),(0.21601828932762146-0.24361394345760345j),(-0.001344915246590972+0.21076956391334534j),(0.025495460256934166-0.20956331491470337j),(0.1574857532978058+0.3028505742549896j),(0.17115356028079987+0.23587898910045624j),(0.1089131087064743+0.2718485891819j),(0.04707274213433266-0.2582760453224182j),(-0.14947161078453064+0.29577332735061646j),(0.18978938460350037-0.043007463216781616j),(-0.13628146052360535+0.3409390449523926j),(-0.04273765906691551+0.20296883583068848j),(-0.4168931245803833+0.14342033863067627j),(0.28778374195098877+0.250390887260437j),(0.14307565987110138-0.010847815312445164j),(0.22786672413349152-0.14661408960819244j),(0.28494390845298767-0.43976274132728577j),(-0.07846460491418839-0.04973851889371872j),(-0.11242794245481491+0.3096676170825958j),(-0.14946645498275757+0.23717616498470306j),(0.02744683437049389-0.034757278859615326j),(-0.022165590897202492-0.07556035369634628j),(-0.02881547436118126-0.09293128550052643j),(0.037060827016830444+0.19531284272670746j),(0.3745512068271637-0.3421335816383362j),2046033_Patient
(0.3574911653995514-0.29169949889183044j),(0.008421513251960278-0.17055553197860718j),(-0.15280663967132568+0.39737406373023987j),(0.23987101018428802-0.2724452614784241j),(0.1611950844526291-0.358298122882843j),(0.3044707775115967+0.23179671168327332j),(0.20337054133415222+0.2247845083475113j),(-0.01337758544832468+0.04667847603559494j),(0.30138692259788513-0.17020098865032196j),(0.14242856204509735-0.0669560506939888j),(-0.17324349284172058-0.3418291509151459j),(0.09608063101768494-0.002026104601100087j),(0.008604167960584164-0.03540250286459923j),(0.00040126379462890327+0.3928986191749573j),(-0.18766777217388153+0.23056824505329132j),(0.235628142952919+0.21409215033054352j),(-0.011575698852539062+0.059236619621515274j),(0.40291279554367065-0.05231469124555588j),(-0.3549472987651825+0.2956146001815796j),(0.006393264513462782+0.1671973466873169j),(-0.2900431752204895-0.3585691750049591j),(-0.2877931594848633-0.06602810323238373j),(0.2545451819896698+0.25124433636665344j),(-0.3223954737186432+0.10216958075761795j),(0.4125496447086334+0.018163133412599564j),(-0.22422881424427032-0.3394256830215454j),(0.21026721596717834+0.20459486544132233j),(0.23869289457798004+0.4148094058036804j),(0.321731835603714+0.29405298829078674j),(-0.006837225519120693-0.3978073298931122j),(-0.11184274405241013+0.24966387450695038j),(-0.08792337030172348-0.09189397841691971j),(0.11524075269699097+0.32079824805259705j),(-0.03722773864865303-0.4090721905231476j),(0.31900110840797424+0.24548594653606415j),(0.3973259925842285+0.42687731981277466j),(0.16488145291805267+0.018960578367114067j),(0.0564868189394474-0.00991413090378046j),(-0.0806180089712143-0.2688748836517334j),(0.08930357545614243+0.10602977126836777j),(-0.09720346331596375+0.273355096578598j),(0.3936935067176819+0.20842768251895905j),(-0.23034974932670593+0.002330521587282419j),(-0.17615368962287903-0.24651813507080078j),(0.20976513624191284+0.4049416780471802j),(-0.0557006374001503+0.1617552638053894j),(0.3193430006504059+0.24989564716815948j),(0.2727641463279724+0.0910620465874672j),(0.3382713794708252+0.1695679873228073j),(0.2509389817714691+0.13824082911014557j),2050873_Patient
(0.3663988709449768-0.37747642397880554j),(0.1286085695028305+0.20277057588100433j),(-0.29026874899864197-0.24170246720314026j),(0.38993778824806213+0.15358136594295502j),(-0.012095365673303604+0.160219207406044j),(-0.046292632818222046-0.17302276194095612j),(-0.4302355945110321+0.15074338018894196j),(-0.2783145010471344+0.010021615773439407j),(0.10872404277324677+0.3318159878253937j),(0.07258690148591995+0.22487404942512512j),(-0.0682000145316124-0.26710185408592224j),(-0.3238843083381653+0.22049883008003235j),(-0.43778640031814575+0.43261030316352844j),(-0.3169039487838745+0.29311078786849976j),(-0.31344085931777954+0.03747197240591049j),(-0.34162044525146484-0.16303648054599762j),(0.29924914240837097+0.20630840957164764j),(0.1949513852596283+0.31953346729278564j),(-0.164524108171463-0.3226334750652313j),(0.4520730674266815+0.21417053043842316j),(0.08335115760564804-0.03182653710246086j),(0.28184589743614197+0.31493857502937317j),(-0.25204378366470337+0.18970690667629242j),(-0.2645852863788605+0.09471247345209122j),(0.4370121657848358-0.13971459865570068j),(-0.3528217077255249+0.15034368634223938j),(0.32188859581947327-0.08217636495828629j),(-0.4654117226600647-0.2467924952507019j),(0.2501588463783264+0.1907620131969452j),(-0.2933671772480011+0.12309817224740982j),(0.2989307940006256+0.30320751667022705j),(0.13578633964061737+0.36708521842956543j),(0.42682257294654846+0.28730541467666626j),(0.4005524814128876+0.24558743834495544j),(-0.3151616156101227-0.20299690961837769j),(0.15932542085647583+0.10710176825523376j),(-0.14846697449684143-0.30902552604675293j),(0.22311021387577057+0.35627537965774536j),(0.2568195164203644+0.3317374587059021j),(-0.3629847764968872-0.29998093843460083j),(0.4397357702255249-0.29781657457351685j),(-0.012235026806592941+0.3839081823825836j),(0.3194616138935089+0.2610984444618225j),(-0.4358092248439789-0.23688344657421112j),(-0.4469984471797943+0.2513214945793152j),(-0.045427702367305756+0.32299619913101196j),(-0.21635732054710388-0.2766435742378235j),(-0.46630263328552246-0.36874157190322876j),(-0.27650725841522217+0.10335993021726608j),(0.3174718916416168+0.05001614987850189j),205448_Patient
(-0.10543818771839142-0.03522055596113205j),(0.07288312166929245-0.2202025204896927j),(-0.029004646465182304+0.27624422311782837j),(0.159453347325325-0.02233077958226204j),(0.012866245582699776-0.3059656023979187j),(-0.018217232078313828+0.13731756806373596j),(0.2303318977355957+0.11977842450141907j),(-0.004865993279963732-0.3127913177013397j),(-0.05177553743124008-0.42976877093315125j),(-0.21634414792060852+0.14261063933372498j),(0.14907141029834747-0.14389832317829132j),(0.0851220041513443+0.18886487185955048j),(0.1873626708984375+0.06889364868402481j),(0.3057338297367096-0.08268322050571442j),(0.1293053925037384+0.3848917782306671j),(-0.33385002613067627+0.25571468472480774j),(0.0010084541281685233-0.1526016891002655j),(0.0541173592209816-0.3107146620750427j),(0.15984299778938293-0.14548492431640625j),(-0.05728379637002945+0.06100013107061386j),(-0.510985791683197+0.21618470549583435j),(-0.007763385307043791+0.28836512565612793j),(0.024211572483181953+0.2521464228630066j),(-0.22457115352153778+0.21076053380966187j),(-0.2100525051355362-0.17969104647636414j),(0.18562039732933044-0.06171324849128723j),(0.26411762833595276-0.13011541962623596j),(0.15793630480766296-0.053334709256887436j),(-0.16553042829036713+0.23237372934818268j),(0.12660694122314453+0.1303654909133911j),(0.2522117495536804-0.14827308058738708j),(-0.29334530234336853+0.3002711534500122j),(-0.010030160658061504+0.04313700273633003j),(0.30595871806144714-0.27019912004470825j),(-0.03820301219820976+0.21825557947158813j),(0.1292795091867447+0.3094930648803711j),(-0.15987059473991394+0.027059268206357956j),(-0.03784050792455673+0.12285829335451126j),(0.2758873999118805-0.09773971885442734j),(0.27290961146354675+0.05963971093297005j),(0.26866957545280457+0.1416155844926834j),(0.19432432949543-0.272869348526001j),(-0.22467167675495148-0.3407728970050812j),(0.1969144195318222+0.26905542612075806j),(0.08634446561336517+0.2663849890232086j),(0.07468178123235703-0.1798546314239502j),(0.13963642716407776-0.16176700592041016j),(-0.19364015758037567+0.017164690420031548j),(0.4010026156902313-0.09790903329849243j),(0.2200617492198944+0.07173812389373779j),2054963_Patient
(0.2120954543352127-0.08501433581113815j),(0.12826675176620483+0.15402789413928986j),(0.38845089077949524+0.15946881473064423j),(0.23347173631191254+0.17793616652488708j),(-0.22334307432174683+0.043031707406044006j),(-0.19296559691429138+0.052625082433223724j),(0.06616587936878204+0.23280714452266693j),(0.31139275431632996-0.23731060326099396j),(-0.08556785434484482-0.2456800490617752j),(0.04295514523983002-0.284656822681427j),(-0.09910180419683456-0.0929034873843193j),(-0.020057518035173416+0.22198033332824707j),(-0.180201917886734+0.13495658338069916j),(0.25074976682662964+0.3717566132545471j),(0.13828971982002258+0.2722349166870117j),(0.007394190412014723+0.011652924120426178j),(0.13075459003448486+0.024862106889486313j),(0.3440123498439789+0.2168119251728058j),(-0.16961298882961273+0.22933869063854218j),(-0.050769273191690445-0.34040316939353943j),(-0.005542945582419634+0.28516247868537903j),(0.19878573715686798+0.11413965374231339j),(0.005343793425709009+0.06317763030529022j),(-0.08261492103338242+0.05319769307971001j),(-0.3208513855934143+0.26673275232315063j),(-0.0006013696547597647+0.2616039216518402j),(-0.07350598275661469-0.20754270255565643j),(0.4341413676738739+0.008444775827229023j),(0.07788429409265518+0.2133377641439438j),(0.41288676857948303+0.20844128727912903j),(-0.19690465927124023-0.07323561608791351j),(-0.05410094931721687-0.07667964696884155j),(-0.13625581562519073-0.21717672049999237j),(-0.05812003090977669+0.1647266000509262j),(0.09903153777122498+0.08289974927902222j),(0.07780727744102478-0.13104532659053802j),(-0.11792406439781189+0.11998245865106583j),(-0.044373758137226105+0.006994165480136871j),(-0.12142064422369003-0.1895671933889389j),(0.14106909930706024+0.2595598101615906j),(0.029718618839979172-0.04395854100584984j),(0.34644052386283875-0.29993459582328796j),(-0.14852435886859894+0.10160111635923386j),(0.24782118201255798-0.15786921977996826j),(-0.11582046002149582+0.14524123072624207j),(-0.14498616755008698-0.004529123660176992j),(0.22396133840084076+0.025906795635819435j),(0.09877727925777435+0.090733103454113j),(0.3703085780143738-0.04384652152657509j),(0.127538800239563-0.23213431239128113j),2058636_Patient
(0.27782800793647766-0.3434038758277893j),(0.27418962121009827-0.23200295865535736j),(0.04767381772398949-0.04368448629975319j),(0.4206467270851135-0.004159844480454922j),(-0.30053645372390747-0.3102136552333832j),(-0.3803197741508484-0.1495543271303177j),(-0.25470641255378723-0.05577641353011131j),(-0.3149617910385132-0.33194780349731445j),(0.16878241300582886-0.4222368001937866j),(-0.38278961181640625-0.09976121038198471j),(0.4367806613445282-0.26887214183807373j),(0.36336129903793335-0.2823414206504822j),(0.10735969245433807-0.11905378848314285j),(-0.3067169487476349+0.26755043864250183j),(-0.23105911910533905-0.35075607895851135j),(0.3580181300640106+0.3527280390262604j),(-0.16513006389141083-0.018152756616473198j),(0.21616145968437195-0.38981497287750244j),(0.3202954828739166+0.08680453151464462j),(0.16687454283237457+0.247547909617424j),(0.12365355342626572-0.30890026688575745j),(0.013903793878853321-0.044810306280851364j),(0.23474855720996857+0.2323991358280182j),(0.3719387352466583+0.32619503140449524j),(-0.3548670709133148-0.12769675254821777j),(-0.26145389676094055+0.051530517637729645j),(-0.09743320196866989+0.23340803384780884j),(-0.20219554007053375-0.025864731520414352j),(-0.26414754986763-0.3000415861606598j),(0.002099112141877413-0.057866036891937256j),(-0.2713093161582947-0.2965553402900696j),(-0.33622053265571594-0.2760862112045288j),(-0.2201811820268631-0.028998561203479767j),(0.1741236448287964+0.3389846384525299j),(-0.22232989966869354+0.3476049602031708j),(0.24080543220043182-0.14182445406913757j),(0.3353556990623474+0.11650659888982773j),(-0.037740468978881836+0.29641929268836975j),(-0.1533227562904358+0.1779462993144989j),(0.18165595829486847-0.32691827416419983j),(-0.32733380794525146+0.02932724356651306j),(0.4429008960723877+0.05912145972251892j),(0.28258275985717773+0.18259616196155548j),(-0.09606234729290009-0.15892158448696136j),(-0.21029755473136902-0.17358113825321198j),(0.23716147243976593-0.3463449776172638j),(-0.3155531883239746+0.20738069713115692j),(0.1253691464662552+0.3279680013656616j),(0.312664657831192-0.08704245835542679j),(0.274986207485199-0.003141669323667884j),2059213_Patient
(0.24578498303890228-0.17699526250362396j),(-0.20255962014198303-0.11464609950780869j),(-0.021807052195072174+0.46117547154426575j),(-0.2679611146450043+0.3199939727783203j),(-0.21525999903678894-0.32713955640792847j),(-0.0007939019706100225+0.31507277488708496j),(0.2026282697916031-0.14479994773864746j),(-0.03014945238828659-0.3185078799724579j),(0.17078323662281036-0.28958025574684143j),(0.15083907544612885+0.09426911920309067j),(0.015695272013545036-0.08486592769622803j),(0.13122113049030304+0.2079377919435501j),(0.13286752998828888+0.17628954350948334j),(-0.12108787149190903-0.05816854164004326j),(0.18248334527015686+0.09195459634065628j),(-0.12338896095752716-0.00905252993106842j),(-0.04708851873874664+0.2275983989238739j),(0.29662126302719116+0.19895055890083313j),(-0.28190308809280396-0.09719309955835342j),(0.1735234409570694-0.22580766677856445j),(-0.3013762831687927-0.27828672528266907j),(-0.04955636337399483-0.1790608912706375j),(-0.20375652611255646+0.07269823551177979j),(-0.1962464153766632+0.22466033697128296j),(0.011902146972715855-0.252768337726593j),(-0.05396335572004318+0.08100953698158264j),(0.16778048872947693-0.18988937139511108j),(0.3080083727836609+0.3070319890975952j),(0.07906926423311234+0.030935825780034065j),(0.4161466658115387+0.17693059146404266j),(-0.2427925318479538+0.2593514323234558j),(0.2253774255514145+0.37566059827804565j),(-0.09558408707380295+0.08953965455293655j),(0.26344549655914307-0.14191380143165588j),(0.17531384527683258+0.23494715988636017j),(0.17131660878658295-0.12181060016155243j),(0.14132116734981537-0.09959523379802704j),(-0.36314693093299866-0.14741945266723633j),(0.004768572747707367+0.15219059586524963j),(-0.03625081852078438+0.13875682651996613j),(-0.1694955825805664+0.1421583592891693j),(0.40087732672691345-0.3798999488353729j),(-0.25468331575393677-0.16120488941669464j),(0.1320982575416565-0.09206952899694443j),(0.11092681437730789-0.17685334384441376j),(-0.23509231209754944-0.11665520817041397j),(0.3091374933719635+0.2006104439496994j),(-0.2021844983100891+0.16501948237419128j),(-0.08777734637260437-0.08753004670143127j),(0.24273373186588287-0.4006580114364624j),2065437_Patient
(0.24001476168632507-0.19584985077381134j),(0.16366809606552124+0.30934789776802063j),(0.13571973145008087-0.06479370594024658j),(0.17731326818466187-0.22158418595790863j),(0.21564702689647675+0.12356074899435043j),(0.24192887544631958+0.1500479280948639j),(-0.28650838136672974-0.19547498226165771j),(0.27113038301467896+0.038763243705034256j),(0.3041972815990448-0.45309048891067505j),(0.24196834862232208+0.33244284987449646j),(-0.2739739716053009-0.11933057010173798j),(0.18846556544303894-0.3644115924835205j),(-0.3547453284263611-0.14656619727611542j),(-0.11925620585680008+0.3053300976753235j),(0.271789014339447+0.1875753253698349j),(0.23266981542110443-0.23214882612228394j),(-0.05832153558731079+0.40792736411094666j),(0.3088991045951843+0.27855855226516724j),(-0.36656659841537476-0.0189680103212595j),(-0.24725429713726044+0.2577783465385437j),(-0.3506253659725189+0.1280534714460373j),(0.32297706604003906+0.17673872411251068j),(-0.04787354916334152-0.23816771805286407j),(-0.3335549533367157-0.2054997980594635j),(0.4057141840457916+0.206987664103508j),(0.07504524290561676+0.1090874969959259j),(0.15477131307125092-0.2921924293041229j),(-0.07283724844455719+0.052293408662080765j),(-0.22673267126083374+0.2866212725639343j),(0.3585242033004761+0.021468644961714745j),(0.3573492169380188+0.2640935778617859j),(-0.2620442807674408+0.1797192245721817j),(-0.198941171169281-0.2255212664604187j),(-0.04316064342856407-0.11420191079378128j),(-0.3717833459377289-0.2162332385778427j),(0.058183617889881134+0.2922528088092804j),(0.07684003561735153+0.27642929553985596j),(-0.2809491455554962+0.424823135137558j),(-0.0002417653304291889+0.4190511703491211j),(0.29792919754981995-0.20539706945419312j),(-0.16477347910404205+0.17682433128356934j),(-0.15639479458332062+0.17147809267044067j),(-0.08338546752929688+0.13680295646190643j),(0.19849812984466553+0.07103902846574783j),(-0.018594341352581978-0.1587211936712265j),(-0.3587588667869568+0.29604873061180115j),(-0.153633713722229-0.22288738191127777j),(-0.10805875062942505+0.013180214911699295j),(-0.18064622581005096+0.10628076642751694j),(0.3388251066207886+0.21503379940986633j),2069277_Patient
(0.41674479842185974+0.08736436814069748j),(0.04422602429986-0.10185784101486206j),(0.24243386089801788+0.2628098726272583j),(-0.1827494502067566-0.0864608958363533j),(-0.18977732956409454-0.030060088261961937j),(-0.03734878823161125-0.1433134526014328j),(0.12235559523105621+0.35892659425735474j),(-0.22717003524303436+0.014634532853960991j),(-0.0026328405365347862-0.37120917439460754j),(0.0584988072514534+0.26442471146583557j),(0.30998191237449646+0.27123114466667175j),(-0.26187917590141296+0.29747799038887024j),(0.03958792984485626-0.2866249680519104j),(0.18196794390678406+0.2121734917163849j),(-0.31000256538391113-0.21053625643253326j),(0.33279508352279663+0.03998013585805893j),(-0.09725531935691833-0.3011787533760071j),(0.23589949309825897+0.10351002961397171j),(-0.30488669872283936-0.06781882792711258j),(-0.1828356832265854+0.17399169504642487j),(-0.2511661946773529-0.30043289065361023j),(-0.06192173436284065+0.2577989101409912j),(0.30059462785720825+0.2270534187555313j),(-0.10103992372751236+0.14663225412368774j),(-0.3617381453514099+0.2464059293270111j),(0.17734231054782867-0.2657999098300934j),(-0.3122894763946533+0.27033522725105286j),(0.12174058705568314+0.2732343077659607j),(0.21942710876464844-0.11397280544042587j),(0.0012914064573124051+0.2422732561826706j),(0.1830713301897049-0.3031027019023895j),(0.18133579194545746-0.2498299777507782j),(0.3163463771343231+0.16305260360240936j),(-0.13536936044692993+0.010687056928873062j),(0.28667131066322327-0.21293391287326813j),(0.2403181791305542-0.1398029923439026j),(0.1359313279390335+0.2996067404747009j),(0.10308448225259781+0.2682201564311981j),(0.1639983206987381-0.322536826133728j),(-0.2745969295501709-0.19837677478790283j),(0.2258729487657547-0.12431414425373077j),(0.45861873030662537-0.4129328429698944j),(-0.18260636925697327-0.2194863110780716j),(-0.055505525320768356-0.26312410831451416j),(0.3105162978172302+0.18742695450782776j),(-0.1894865483045578-0.02373642288148403j),(0.021929355338215828+0.36238977313041687j),(-0.14802303910255432-0.2896030843257904j),(-0.1831682324409485+0.21808438003063202j),(-0.0676826611161232-0.34164202213287354j),2070834_Patient
